0.999933,0.01045,0.00303795,-3.66582e-05,0.00222299,-0.00174822,0.00212119,-0.00158558,-0.00305151,-0.000100897,0.999931,0.010581,0.00297322,-0.00147463,0.00136941,-0.00183381,-0.00218127,-0.00179343,-0.0029514,-0.0015485,0.999919,0.0117061,0.00222227,-0.00108278,-0.00208017,-0.00161823,-0.00133144,-0.00186084,-0.00221151,-0.00113602,0.999932,0.0108453,
0.999919,0.0114951,0.00334091,-3.88732e-05,0.00239808,-0.00193531,0.00232158,-0.0017469,-0.00335703,-0.000116621,0.999917,0.0116391,0.00323364,-0.00163603,0.00149769,-0.00201771,-0.00234739,-0.00198883,-0.00320663,-0.00172459,0.999902,0.0128764,0.00246531,-0.00117738,-0.00227195,-0.00178608,-0.00145169,-0.00205018,-0.00245239,-0.00124214,0.999918,0.0119297,
0.999904,0.0125401,0.00364372,-4.08137e-05,0.00256411,-0.00212429,0.00251977,-0.00190872,-0.00366258,-0.000133362,0.999901,0.0126972,0.00348685,-0.00179974,0.00162438,-0.0022017,-0.00250354,-0.00218657,-0.00345399,-0.00190414,0.999884,0.0140467,0.00271186,-0.00126936,-0.00246072,-0.00195496,-0.00156958,-0.00224006,-0.00269659,-0.00134683,0.999902,0.0130141,
0.999888,0.0135852,0.00394641,-4.24771e-05,0.00272097,-0.00231509,0.00271576,-0.00207103,-0.00396816,-0.000151119,0.999884,0.0137553,0.00373272,-0.00196571,0.00174947,-0.00238579,-0.00264962,-0.0023865,-0.00369331,-0.00208704,0.999864,0.0152168,0.00296183,-0.00135867,-0.00264648,-0.00212484,-0.00168508,-0.00243047,-0.00294405,-0.00145004,0.999885,0.0140985,
0.99987,0.0146303,0.00424896,-4.38608e-05,0.00286858,-0.00250762,0.00290952,-0.00223382,-0.00427374,-0.000169888,0.999866,0.0148135,0.00397114,-0.00213386,0.00187295,-0.00256997,-0.00278553,-0.00258846,-0.00392447,-0.00227318,0.999842,0.0163869,0.00321516,-0.00144529,-0.0028292,-0.00229571,-0.00179819,-0.00262141,-0.00319471,-0.00155178,0.999867,0.0151829,
0.999851,0.0156754,0.00455139,-4.4962e-05,0.00300683,-0.00270178,0.00310105,-0.00239709,-0.00457934,-0.000189669,0.999846,0.0158716,0.00420199,-0.00230415,0.00199482,-0.00275425,-0.00291118,-0.00279232,-0.00414733,-0.00246246,0.999819,0.0175568,0.00347178,-0.00152918,-0.00300888,-0.00246753,-0.00190892,-0.00281285,-0.00344848,-0.00165201,0.999847,0.0162673,
0.999831,0.0167205,0.0048537,-4.57781e-05,0.00313565,-0.00289749,0.00329032,-0.00256084,-0.00488492,-0.00021046,0.999825,0.0169297,0.00442518,-0.00247651,0.00211507,-0.00293863,-0.00302648,-0.00299789,-0.00436175,-0.00265474,0.999794,0.0187267,0.0037316,-0.00161032,-0.00318551,-0.0026403,-0.00201725,-0.0030048,-0.00370531,-0.00175072,0.999826,0.0173516,
0.999809,0.0177656,0.00515589,-4.63066e-05,0.00325495,-0.00309465,0.00347733,-0.00272507,-0.0051905,-0.000232257,0.999803,0.0179879,0.0046406,-0.00265087,0.0022337,-0.0031231,-0.00313136,-0.00320504,-0.00456761,-0.00284992,0.999768,0.0198964,0.00399454,-0.00168866,-0.00335907,-0.00281399,-0.00212318,-0.00319722,-0.00396512,-0.00184789,0.999804,0.0184359,
0.999786,0.0188108,0.00545797,-4.65447e-05,0.00336466,-0.00329318,0.00366205,-0.00288977,-0.00549605,-0.00025506,0.999779,0.019046,0.00484815,-0.00282718,0.0023507,-0.00330766,-0.00322573,-0.00341361,-0.00476479,-0.00304788,0.99974,0.021066,0.00426054,-0.0017642,-0.00352955,-0.00298858,-0.0022267,-0.00339013,-0.00422785,-0.0019435,0.99978,0.0195201,
0.999762,0.0198559,0.00575994,-4.64898e-05,0.00346471,-0.00349298,0.00384448,-0.00305494,-0.00580157,-0.000278866,0.999755,0.0201042,0.00504774,-0.00300537,0.00246607,-0.00349232,-0.00330953,-0.00362343,-0.00495316,-0.00324851,0.999711,0.0222355,0.0045295,-0.00183689,-0.00369695,-0.00316406,-0.00232781,-0.00358349,-0.0044934,-0.00203753,0.999755,0.0206043,
0.999737,0.0209011,0.0060618,-4.61394e-05,0.00355505,-0.00369397,0.00402459,-0.00322057,-0.00610705,-0.000303672,0.999728,0.0211623,0.00523927,-0.00318538,0.0025798,-0.00367708,-0.00338271,-0.00383434,-0.00513261,-0.00345166,0.999681,0.0234049,0.00480136,-0.00190671,-0.00386125,-0.0033404,-0.0024265,-0.00377731,-0.00476173,-0.00212996,0.999728,0.0216885,
0.99971,0.0219463,0.00636355,-4.5491e-05,0.0036356,-0.00389605,0.00420238,-0.00338667,-0.00641249,-0.000329477,0.999701,0.0222205,0.00542266,-0.00336713,0.00269188,-0.00386193,-0.00344521,-0.00404618,-0.00530304,-0.00365724,0.999648,0.0245741,0.00507602,-0.00197364,-0.00402244,-0.00351758,-0.00252277,-0.00397157,-0.00503274,-0.00222078,0.9997,0.0227727,
0.999682,0.0229916,0.0066652,-4.45418e-05,0.00370632,-0.00409912,0.00437782,-0.00355322,-0.00671788,-0.000356279,0.999672,0.0232787,0.00559781,-0.00355057,0.00280231,-0.00404688,-0.00349699,-0.0042588,-0.00546433,-0.0038651,0.999615,0.0257431,0.00535341,-0.00203765,-0.00418052,-0.00369558,-0.00261662,-0.00416625,-0.00530637,-0.00230996,0.999671,0.0238568,
0.999653,0.0240368,0.00696676,-4.32895e-05,0.00376717,-0.00430309,0.00455091,-0.00372023,-0.0070232,-0.000384076,0.999642,0.0243369,0.00576466,-0.00373563,0.00291109,-0.00423193,-0.003538,-0.00447203,-0.00561638,-0.00407512,0.999579,0.026912,0.00563344,-0.00209872,-0.00433547,-0.00387439,-0.00270803,-0.00436135,-0.00558255,-0.0023975,0.99964,0.0249408,
0.999623,0.0250821,0.00726821,-4.17315e-05,0.0038181,-0.00450787,0.00472163,-0.00388769,-0.00732845,-0.000412864,0.999611,0.0253951,0.00592313,-0.00392224,0.00301819,-0.00441707,-0.00356822,-0.00468571,-0.00575911,-0.00428718,0.999543,0.0280808,0.00591604,-0.00215683,-0.00448729,-0.00405399,-0.00279701,-0.00455685,-0.00586119,-0.00248336,0.999608,0.0260248,
0.999591,0.0261274,0.00756957,-3.98654e-05,0.00385908,-0.00471337,0.00488996,-0.0040556,-0.00763363,-0.000442642,0.999578,0.0264533,0.00607313,-0.00411033,0.00312363,-0.0046023,-0.00358763,-0.00489967,-0.00589242,-0.00450114,0.999505,0.0292494,0.0062011,-0.00221195,-0.00463597,-0.00423434,-0.00288355,-0.00475274,-0.00614221,-0.00256754,0.999575,0.0271088,
0.999558,0.0271727,0.00787084,-3.76887e-05,0.00389009,-0.00491947,0.0050559,-0.00422395,-0.00793873,-0.000473409,0.999545,0.0275115,0.00621461,-0.00429983,0.00322739,-0.00478763,-0.0035962,-0.00511375,-0.00601622,-0.00471688,0.999465,0.0304178,0.00648856,-0.00226406,-0.00478149,-0.00441544,-0.00296764,-0.00494901,-0.00642556,-0.00265002,0.99954,0.0281927,
0.999524,0.0282181,0.00817202,-3.51991e-05,0.0039111,-0.0051261,0.00521942,-0.00439275,-0.00824374,-0.00050516,0.99951,0.0285697,0.00634751,-0.00449067,0.00332947,-0.00497306,-0.00359392,-0.0053278,-0.00613043,-0.00493426,0.999424,0.031586,0.00677833,-0.00231314,-0.00492386,-0.00459727,-0.00304929,-0.00514565,-0.00671113,-0.00273078,0.999504,0.0292766,
0.999489,0.0292635,0.00847311,-3.23941e-05,0.0039221,-0.00533316,0.00538052,-0.00456198,-0.00854865,-0.000537895,0.999473,0.029628,0.00647175,-0.00468279,0.00342986,-0.00515858,-0.00358079,-0.00554164,-0.00623499,-0.00515315,0.999381,0.032754,0.00707031,-0.00235918,-0.00506306,-0.00477979,-0.00312849,-0.00534265,-0.00699887,-0.00280981,0.999467,0.0303604,
0.999452,0.0303089,0.0087741,-2.92714e-05,0.00392307,-0.00554054,0.00553917,-0.00473165,-0.00885347,-0.000571612,0.999436,0.0306862,0.00658729,-0.00487612,0.00352856,-0.0053442,-0.00355682,-0.00575511,-0.0063298,-0.00537341,0.999337,0.0339218,0.00736442,-0.00240216,-0.00519909,-0.004963,-0.00320524,-0.00553999,-0.00728868,-0.00288709,0.999428,0.0314441,
0.999415,0.0313543,0.00907501,-2.58288e-05,0.00391402,-0.00574815,0.00569537,-0.00490174,-0.00915817,-0.000606307,0.999397,0.0317445,0.00669407,-0.00507057,0.00362555,-0.00552991,-0.00352201,-0.00596804,-0.00641482,-0.00559491,0.999292,0.0350895,0.00766057,-0.00244206,-0.00533193,-0.00514687,-0.00327953,-0.00573766,-0.0075805,-0.00296261,0.999388,0.0325278,
0.999376,0.0323998,0.00937584,-2.2064e-05,0.00389494,-0.00595589,0.0058491,-0.00507226,-0.00946276,-0.000641978,0.999357,0.0328028,0.00679205,-0.00526609,0.00372084,-0.00571571,-0.00347639,-0.00618029,-0.00648998,-0.00581752,0.999245,0.0362569,0.00795867,-0.00247886,-0.00546159,-0.00533138,-0.00335136,-0.00593565,-0.00787423,-0.00303634,0.999347,0.0336114,
0.999335,0.0334453,0.00967657,-1.79749e-05,0.00386585,-0.00616368,0.00600035,-0.00524321,-0.00976724,-0.000678624,0.999315,0.033861,0.00688118,-0.00546259,0.00381442,-0.00590161,-0.00341998,-0.00639168,-0.00655522,-0.00604109,0.999196,0.0374242,0.00825864,-0.00251256,-0.00558805,-0.00551651,-0.00342073,-0.00613395,-0.00816981,-0.00310829,0.999304,0.034695,
0.999294,0.0344908,0.00997722,-1.35592e-05,0.00382676,-0.0063714,0.0061491,-0.00541457,-0.0100716,-0.000716242,0.999273,0.0349193,0.00696142,-0.00566001,0.00390627,-0.00608761,-0.00335281,-0.00660205,-0.00661049,-0.00626549,0.999146,0.0385912,0.00856038,-0.00254313,-0.00571132,-0.00570225,-0.00348764,-0.00633255,-0.00846715,-0.00317842,0.99926,0.0357785,
0.999251,0.0355364,0.0102778,-8.81495e-06,0.00377769,-0.00657896,0.00629534,-0.00558635,-0.0103758,-0.000754831,0.999229,0.0359777,0.00703274,-0.00585828,0.0039964,-0.0062737,-0.00327492,-0.00681124,-0.00665575,-0.00649058,0.999095,0.039758,0.00886379,-0.00257057,-0.00583138,-0.00588856,-0.00355207,-0.00653143,-0.00876617,-0.00324673,0.999215,0.036862,
0.999207,0.036582,0.0105783,-3.74008e-06,0.00371866,-0.00678626,0.00643907,-0.00575855,-0.0106799,-0.000794386,0.999184,0.037036,0.00709511,-0.00605731,0.0040848,-0.00645988,-0.00318636,-0.00701909,-0.00669096,-0.00671622,0.999042,0.0409245,0.0091688,-0.00259486,-0.00594822,-0.00607544,-0.00361404,-0.00673058,-0.00906678,-0.00331321,0.999168,0.0379453,
0.999162,0.0376277,0.0108787,1.66738e-06,0.00364971,-0.00699321,0.00658025,-0.00593115,-0.0109838,-0.000834908,0.999137,0.0380943,0.0071485,-0.00625704,0.00417146,-0.00664616,-0.00308717,-0.00722545,-0.00671608,-0.00694228,0.998988,0.0420909,0.00947531,-0.002616,-0.00606185,-0.00626285,-0.00367354,-0.00692999,-0.00936892,-0.00337784,0.99912,0.0390286,
0.999116,0.0386733,0.011179,7.40935e-06,0.00357088,-0.00719972,0.0067189,-0.00610415,-0.0112876,-0.000876392,0.99909,0.0391527,0.00719288,-0.0064574,0.00425637,-0.00683253,-0.00297743,-0.00743014,-0.00673109,-0.0071686,0.998932,0.0432569,0.00978322,-0.00263396,-0.00617226,-0.00645079,-0.00373056,-0.00712965,-0.00967249,-0.00344061,0.99907,0.0401119,
0.999068,0.0397191,0.0114792,1.34877e-05,0.00348221,-0.00740567,0.00685498,-0.00627756,-0.0115913,-0.000918838,0.999041,0.0402111,0.00722825,-0.0066583,0.00433953,-0.00701899,-0.00285719,-0.00763302,-0.00673595,-0.00739505,0.998875,0.0444228,0.0100924,-0.00264876,-0.00627944,-0.00663922,-0.00378511,-0.00732955,-0.00997742,-0.0035015,0.999019,0.041195,
0.999019,0.0407648,0.0117793,1.99042e-05,0.00338375,-0.00761098,0.00698849,-0.00645136,-0.0118948,-0.000962243,0.998991,0.0412695,0.00725459,-0.00685967,0.00442094,-0.00720555,-0.00272653,-0.00783393,-0.00673066,-0.0076215,0.998816,0.0455884,0.0104029,-0.00266037,-0.00638339,-0.00682813,-0.00383718,-0.00752968,-0.0102836,-0.00356051,0.998967,0.0422781,
0.998969,0.0418106,0.0120793,2.66605e-05,0.00327556,-0.00781554,0.00711942,-0.00662555,-0.0121982,-0.0010066,0.99894,0.0423279,0.00727188,-0.00706145,0.00450059,-0.0073922,-0.00258553,-0.00803272,-0.0067152,-0.00784779,0.998756,0.0467537,0.0107144,-0.00266879,-0.0064841,-0.0070175,-0.00388678,-0.00773001,-0.010591,-0.00361762,0.998914,0.0433611,
0.998918,0.0428564,0.0123793,3.37584e-05,0.0031577,-0.00801927,0.00724776,-0.00680013,-0.0125014,-0.00105192,0.998887,0.0433863,0.00728012,-0.00726355,0.00457847,-0.00757894,-0.00243428,-0.00822923,-0.00668955,-0.00807379,0.998695,0.0479188,0.011027,-0.00267402,-0.00658157,-0.00720731,-0.00393389,-0.00793055,-0.0108995,-0.00367282,0.998859,0.044444,
0.998865,0.0439023,0.0126791,4.11994e-05,0.00303023,-0.00822206,0.00737348,-0.0069751,-0.0128044,-0.00109819,0.998834,0.0444448,0.00727932,-0.0074659,0.00465457,-0.00776578,-0.00227287,-0.0084233,-0.00665373,-0.00829935,0.998632,0.0490837,0.0113405,-0.00267606,-0.0066758,-0.00739753,-0.00397852,-0.00813127,-0.011209,-0.00372609,0.998803,0.0455269,
0.998812,0.0449482,0.0129788,4.89851e-05,0.00289324,-0.00842382,0.00749659,-0.00715045,-0.0131073,-0.00114541,0.998779,0.0455032,0.00726947,-0.00766842,0.0047289,-0.0079527,-0.00210141,-0.0086148,-0.00660772,-0.00852434,0.998568,0.0502482,0.0116549,-0.00267489,-0.00676678,-0.00758815,-0.00402067,-0.00833218,-0.0115195,-0.00377744,0.998745,0.0466096,
0.998757,0.0459941,0.0132785,5.71167e-05,0.00274679,-0.00862445,0.00761708,-0.00732618,-0.01341,-0.00119358,0.998723,0.0465617,0.00725059,-0.00787103,0.00480143,-0.00813972,-0.00191999,-0.00880356,-0.00655154,-0.00874861,0.998502,0.0514125,0.01197,-0.00267052,-0.0068545,-0.00777914,-0.00406033,-0.00853324,-0.0118308,-0.00382685,0.998686,0.0476923,
0.9987,0.0470401,0.013578,6.55958e-05,0.00259098,-0.00882386,0.00773492,-0.00750228,-0.0137125,-0.00124269,0.998665,0.0476202,0.00722269,-0.00807367,0.00487218,-0.00832683,-0.00172874,-0.00898945,-0.00648521,-0.00897203,0.998434,0.0525765,0.0122858,-0.00266294,-0.00693897,-0.00797049,-0.00409751,-0.00873446,-0.0121429,-0.0038743,0.998626,0.0487749,
0.998643,0.0480861,0.0138775,7.44236e-05,0.0024259,-0.00902196,0.00785012,-0.00767874,-0.0140149,-0.00129275,0.998607,0.0486787,0.00718577,-0.00827626,0.00494114,-0.00851403,-0.00152778,-0.00917232,-0.00640874,-0.00919444,0.998366,0.0537402,0.0126021,-0.00265216,-0.00702019,-0.00816218,-0.00413221,-0.00893582,-0.0124557,-0.00391979,0.998564,0.0498574,
0.998584,0.0491322,0.0141768,8.36014e-05,0.00225164,-0.00921864,0.00796265,-0.00785558,-0.0143171,-0.00134375,0.998547,0.0497372,0.00713987,-0.00847872,0.00500829,-0.00870132,-0.00131722,-0.00935203,-0.00632215,-0.00941572,0.998296,0.0549036,0.0129188,-0.00263818,-0.00709814,-0.00835417,-0.00416441,-0.00913731,-0.0127691,-0.00396331,0.998502,0.0509398,
0.998524,0.0501782,0.014476,9.31301e-05,0.0020683,-0.00941382,0.00807252,-0.00803277,-0.0146191,-0.00139569,0.998486,0.0507957,0.00708501,-0.00868097,0.00507363,-0.0088887,-0.00109721,-0.00952844,-0.00622548,-0.00963572,0.998224,0.0560668,0.0132359,-0.002621,-0.00717283,-0.00854646,-0.00419413,-0.00933892,-0.013083,-0.00400486,0.998437,0.0520221,
0.998463,0.0512244,0.0147751,0.000103011,0.00187599,-0.0096074,0.00817971,-0.00821032,-0.0149209,-0.00144857,0.998423,0.0518543,0.00702122,-0.00888294,0.00513717,-0.00907617,-0.000867877,-0.0097014,-0.00611876,-0.0098543,0.998151,0.0572296,0.0135533,-0.00260062,-0.00724425,-0.00873902,-0.00422136,-0.00954063,-0.0133973,-0.00404441,0.998372,0.0531043,
0.9984,0.0522705,0.0150741,0.000113245,0.00167483,-0.00979929,0.00828422,-0.00838823,-0.0152226,-0.00150239,0.99836,0.0529129,0.00694853,-0.00908455,0.00519888,-0.00926373,-0.000629374,-0.00987079,-0.00600204,-0.0100713,0.998076,0.0583921,0.0138708,-0.00257705,-0.0073124,-0.00893183,-0.0042461,-0.00974244,-0.013712,-0.00408197,0.998305,0.0541865,
0.998336,0.0533167,0.0153729,0.000123832,0.00146493,-0.00998939,0.00838602,-0.00856648,-0.0155241,-0.00155714,0.998295,0.0539714,0.00686699,-0.00928573,0.00525878,-0.00945138,-0.000381851,-0.0100365,-0.00587535,-0.0102867,0.998,0.0595543,0.0141884,-0.00255028,-0.00737728,-0.00912488,-0.00426835,-0.00994433,-0.014027,-0.00411752,0.998237,0.0552685,
0.998271,0.054363,0.0156716,0.000134775,0.00124642,-0.0101776,0.00848513,-0.00874508,-0.0158254,-0.00161283,0.998229,0.05503,0.00677662,-0.00948639,0.00531684,-0.00963912,-0.000125465,-0.0101983,-0.00573876,-0.0105001,0.997923,0.0607163,0.0145059,-0.00252034,-0.00743889,-0.00931813,-0.00428811,-0.0101463,-0.0143422,-0.00415107,0.998167,0.0563504,
0.998205,0.0554092,0.0159702,0.000146073,0.00101942,-0.0103639,0.00858152,-0.00892402,-0.0161265,-0.00166945,0.998162,0.0560887,0.00667749,-0.00968648,0.00537308,-0.00982695,0.000139623,-0.0103562,-0.00559231,-0.0107117,0.997844,0.0618779,0.0148233,-0.00248722,-0.00749722,-0.00951157,-0.00430538,-0.0103483,-0.0146575,-0.0041826,0.998097,0.0574322,
0.998137,0.0564555,0.0162686,0.000157726,0.000784072,-0.0105481,0.00867519,-0.00910329,-0.0164274,-0.00172699,0.998094,0.0571473,0.00656963,-0.0098859,0.00542748,-0.0100149,0.000413243,-0.01051,-0.00543607,-0.0109211,0.997763,0.0630391,0.0151405,-0.00245093,-0.00755228,-0.00970518,-0.00432016,-0.0105504,-0.0149727,-0.0042121,0.998025,0.058514,
0.998068,0.0575019,0.0165669,0.000169737,0.00054051,-0.0107302,0.00876613,-0.0092829,-0.0167282,-0.00178547,0.998024,0.0582059,0.00645311,-0.0100846,0.00548004,-0.0102029,0.00069522,-0.0106595,-0.00527011,-0.0111283,0.997681,0.0642001,0.0154574,-0.00241149,-0.00760406,-0.00989894,-0.00433245,-0.0107524,-0.015288,-0.00423957,0.997951,0.0595956,
0.997998,0.0585483,0.0168651,0.000182104,0.000288879,-0.0109101,0.00885434,-0.00946284,-0.0170287,-0.00184487,0.997953,0.0592646,0.00632798,-0.0102825,0.00553076,-0.0103909,0.000985375,-0.0108047,-0.0050945,-0.0113331,0.997598,0.0653607,0.0157738,-0.00236889,-0.00765255,-0.0100928,-0.00434225,-0.0109546,-0.0156031,-0.00426501,0.997876,0.0606771,
0.997927,0.0595947,0.0171631,0.000194828,2.93286e-05,-0.0110876,0.0089398,-0.0096431,-0.0173291,-0.00190519,0.997881,0.0603232,0.00619432,-0.0104794,0.00557963,-0.0105791,0.00128352,-0.0109455,-0.00490932,-0.0115354,0.997513,0.066521,0.0160897,-0.00232316,-0.00769777,-0.0102868,-0.00434956,-0.0111567,-0.0159179,-0.00428841,0.9978,0.0617585,
0.997854,0.0606411,0.0174609,0.00020791,-0.000237988,-0.0112627,0.00902252,-0.00982368,-0.0176293,-0.00196644,0.997807,0.0613819,0.00605217,-0.0106755,0.00562665,-0.0107674,0.00158947,-0.0110817,-0.00471465,-0.0117351,0.997427,0.0676809,0.016405,-0.00227431,-0.00773971,-0.0104809,-0.00435437,-0.0113588,-0.0162325,-0.00430976,0.997723,0.0628398,
0.99778,0.0616876,0.0177586,0.00022135,-0.000512912,-0.0114354,0.00910249,-0.0100046,-0.0179293,-0.00202861,0.997733,0.0624406,0.00590162,-0.0108705,0.00567182,-0.0109557,0.00190303,-0.0112133,-0.00451058,-0.011932,0.997339,0.0688406,0.0167195,-0.00222234,-0.00777836,-0.010675,-0.00435669,-0.0115609,-0.0165466,-0.00432906,0.997644,0.0639209,
0.997705,0.0627341,0.0180561,0.000235148,-0.000795282,-0.0116055,0.0091797,-0.0101858,-0.0182292,-0.0020917,0.997657,0.0634993,0.00574275,-0.0110643,0.00571513,-0.0111441,0.00222399,-0.01134,-0.00429721,-0.012126,0.997249,0.0699998,0.0170333,-0.00216728,-0.00781373,-0.0108692,-0.00435652,-0.011763,-0.0168603,-0.00434631,0.997565,0.065002,
0.997628,0.0637806,0.0183534,0.000249303,-0.00108493,-0.0117729,0.00925414,-0.0103673,-0.0185288,-0.00215571,0.99758,0.064558,0.00557562,-0.011257,0.00575657,-0.0113327,0.00255216,-0.0114619,-0.00407462,-0.012317,0.997158,0.0711587,0.0173461,-0.00210913,-0.00784581,-0.0110634,-0.00435386,-0.011965,-0.0171734,-0.00436149,0.997483,0.0660829,
0.99755,0.0648272,0.0186506,0.000263816,-0.00138168,-0.0119376,0.00932581,-0.0105491,-0.0188283,-0.00222064,0.997501,0.0656167,0.00540033,-0.0114485,0.00579616,-0.0115213,0.00288731,-0.0115788,-0.00384294,-0.0125048,0.997066,0.0723173,0.0176579,-0.00204792,-0.00787461,-0.0112576,-0.0043487,-0.012167,-0.0174858,-0.00437462,0.997401,0.0671637,
0.997471,0.0658738,0.0189475,0.000278686,-0.00168536,-0.0120995,0.00939472,-0.0107312,-0.0191275,-0.00228648,0.997421,0.0666754,0.00521696,-0.0116386,0.00583387,-0.0117099,0.00322924,-0.0116906,-0.00360226,-0.0126894,0.996972,0.0734755,0.0179686,-0.00198366,-0.00790013,-0.0114518,-0.00434106,-0.0123689,-0.0177976,-0.00438569,0.997317,0.0682444,
0.997391,0.0669204,0.0192443,0.000293914,-0.00199579,-0.0122585,0.00946084,-0.0109136,-0.0194266,-0.00235324,0.99734,0.0677342,0.00502561,-0.0118273,0.00586972,-0.0118987,0.00357772,-0.0117973,-0.00335269,-0.0128706,0.996877,0.0746334,0.018278,-0.00191637,-0.00792236,-0.011646,-0.00433092,-0.0125708,-0.0181085,-0.00439469,0.997232,0.069325,
0.997309,0.0679671,0.0195409,0.000309498,-0.00231278,-0.0124145,0.00952419,-0.0110963,-0.0197255,-0.00242091,0.997258,0.0687929,0.00482636,-0.0120145,0.00590369,-0.0120875,0.00393254,-0.0118987,-0.00309437,-0.0130482,0.99678,0.0757909,0.0185862,-0.00184606,-0.0079413,-0.0118401,-0.00431829,-0.0127726,-0.0184186,-0.00440162,0.997146,0.0704055,
0.997226,0.0690137,0.0198373,0.000325439,-0.00263614,-0.0125675,0.00958475,-0.0112793,-0.0200242,-0.0024895,0.997175,0.0698516,0.00461932,-0.0122001,0.00593579,-0.0122765,0.00429346,-0.0119947,-0.0028274,-0.0132223,0.996681,0.076948,0.018893,-0.00177277,-0.00795696,-0.0120341,-0.00430316,-0.0129742,-0.0187276,-0.00440649,0.997058,0.0714858,
0.997141,0.0700604,0.0201334,0.000341735,-0.00296569,-0.0127174,0.00964252,-0.0114626,-0.0203227,-0.00255899,0.99709,0.0709104,0.00440459,-0.0123842,0.00596602,-0.0124655,0.00466026,-0.0120853,-0.00255192,-0.0133925,0.996581,0.0781048,0.0191982,-0.0016965,-0.00796933,-0.012228,-0.00428555,-0.0131758,-0.0190357,-0.00440928,0.996969,0.072566,
