0.999214,-0.011779,0.0375827,-0.00440417,-0.0376466,-0.00381955,0.999277,-0.00375186,
0.999194,-0.0119298,0.0380639,-0.0044644,-0.0381294,-0.00386469,0.999258,-0.00379985,
0.999174,-0.0120806,0.038545,-0.00452473,-0.0386122,-0.00390974,0.999239,-0.00384782,
0.999153,-0.0122315,0.0390261,-0.00458514,-0.039095,-0.00395469,0.99922,-0.00389579,
0.999132,-0.0123823,0.0395072,-0.00464566,-0.0395778,-0.00399955,0.999201,-0.00394376,
0.99911,-0.0125331,0.0399882,-0.00470626,-0.0400606,-0.0040443,0.999181,-0.00399172,
0.999089,-0.0126839,0.0404693,-0.00476697,-0.0405434,-0.00408896,0.999161,-0.00403968,
0.999067,-0.0128347,0.0409503,-0.00482776,-0.0410262,-0.00413353,0.999141,-0.00408763,
0.999045,-0.0129855,0.0414313,-0.00488866,-0.041509,-0.00417799,0.999121,-0.00413557,
0.999023,-0.0131362,0.0419123,-0.00494964,-0.0419918,-0.00422236,0.9991,-0.00418352,
0.999,-0.013287,0.0423932,-0.00501072,-0.0424746,-0.00426663,0.999079,-0.00423145,
0.998977,-0.0134378,0.0428742,-0.0050719,-0.0429574,-0.00431081,0.999058,-0.00427938,
0.998954,-0.0135885,0.0433551,-0.00513317,-0.0434402,-0.00435488,0.999037,-0.00432731,
0.998931,-0.0137393,0.043836,-0.00519454,-0.043923,-0.00439886,0.999016,-0.00437523,
0.998907,-0.01389,0.0443169,-0.005256,-0.0444058,-0.00444275,0.998994,-0.00442315,
0.998883,-0.0140407,0.0447977,-0.00531755,-0.0448885,-0.00448653,0.998972,-0.00447106,
0.998859,-0.0141915,0.0452785,-0.0053792,-0.0453713,-0.00453022,0.99895,-0.00451896,
0.998835,-0.0143422,0.0457593,-0.00544094,-0.0458541,-0.00457381,0.998927,-0.00456686,
0.99881,-0.0144929,0.0462401,-0.00550278,-0.0463369,-0.00461731,0.998905,-0.00461476,
0.998785,-0.0146436,0.0467209,-0.00556471,-0.0468197,-0.0046607,0.998882,-0.00466264,
0.99876,-0.0147943,0.0472016,-0.00562674,-0.0473025,-0.004704,0.998858,-0.00471053,
0.998735,-0.014945,0.0476823,-0.00568886,-0.0477852,-0.0047472,0.998835,-0.0047584,
0.998709,-0.0150956,0.048163,-0.00575108,-0.048268,-0.00479031,0.998811,-0.00480627,
0.998683,-0.0152463,0.0486437,-0.00581339,-0.0487508,-0.00483332,0.998787,-0.00485414,
0.998657,-0.015397,0.0491243,-0.0058758,-0.0492336,-0.00487623,0.998763,-0.004902,
0.99863,-0.0155476,0.0496049,-0.0059383,-0.0497163,-0.00491904,0.998739,-0.00494985,
0.998604,-0.0156982,0.0500855,-0.00600089,-0.0501991,-0.00496175,0.998714,-0.0049977,
0.998577,-0.0158489,0.0505661,-0.00606358,-0.0506819,-0.00500437,0.99869,-0.00504554,
0.998549,-0.0159995,0.0510466,-0.00612636,-0.0511646,-0.00504689,0.998664,-0.00509338,
0.998522,-0.0161501,0.0515271,-0.00618924,-0.0516474,-0.00508932,0.998639,-0.00514121,
0.998494,-0.0163007,0.0520076,-0.00625221,-0.0521301,-0.00513164,0.998614,-0.00518903,
0.998466,-0.0164513,0.0524881,-0.00631528,-0.0526129,-0.00517387,0.998588,-0.00523685,
0.998438,-0.0166019,0.0529685,-0.00637844,-0.0530956,-0.005216,0.998562,-0.00528466,
0.998409,-0.0167525,0.053449,-0.00644169,-0.0535784,-0.00525804,0.998536,-0.00533246,
0.99838,-0.016903,0.0539294,-0.00650504,-0.0540611,-0.00529997,0.998509,-0.00538026,
0.998351,-0.0170536,0.0544097,-0.00656848,-0.0545438,-0.00534181,0.998482,-0.00542805,
0.998322,-0.0172041,0.0548901,-0.00663202,-0.0550266,-0.00538355,0.998455,-0.00547583,
0.998293,-0.0173547,0.0553704,-0.00669565,-0.0555093,-0.0054252,0.998428,-0.00552361,
0.998263,-0.0175052,0.0558507,-0.00675938,-0.055992,-0.00546675,0.998401,-0.00557138,
0.998233,-0.0176557,0.056331,-0.0068232,-0.0564747,-0.0055082,0.998373,-0.00561915,
0.998202,-0.0178062,0.0568112,-0.00688711,-0.0569574,-0.00554955,0.998345,-0.0056669,
0.998172,-0.0179567,0.0572914,-0.00695112,-0.0574401,-0.0055908,0.998317,-0.00571465,
0.998141,-0.0181072,0.0577716,-0.00701522,-0.0579228,-0.00563196,0.998289,-0.0057624,
0.99811,-0.0182577,0.0582518,-0.00707942,-0.0584055,-0.00567302,0.99826,-0.00581013,
0.998078,-0.0184081,0.0587319,-0.00714371,-0.0588882,-0.00571398,0.998231,-0.00585786,
0.998047,-0.0185586,0.0592121,-0.00720809,-0.0593709,-0.00575485,0.998202,-0.00590558,
0.998015,-0.018709,0.0596921,-0.00727257,-0.0598536,-0.00579561,0.998173,-0.0059533,
0.997983,-0.0188595,0.0601722,-0.00733714,-0.0603363,-0.00583628,0.998143,-0.00600101,
0.99795,-0.0190099,0.0606522,-0.00740181,-0.0608189,-0.00587686,0.998113,-0.00604871,
0.997918,-0.0191603,0.0611323,-0.00746657,-0.0613016,-0.00591733,0.998083,-0.0060964,
0.997885,-0.0193107,0.0616122,-0.00753142,-0.0617843,-0.00595771,0.998053,-0.00614409,
0.997852,-0.0194611,0.0620922,-0.00759637,-0.0622669,-0.00599799,0.998022,-0.00619177,
0.997818,-0.0196115,0.0625721,-0.00766141,-0.0627496,-0.00603817,0.997992,-0.00623944,
0.997785,-0.0197619,0.063052,-0.00772655,-0.0632322,-0.00607826,0.997961,-0.0062871,
0.997751,-0.0199122,0.0635319,-0.00779178,-0.0637148,-0.00611824,0.997929,-0.00633476,
0.997717,-0.0200626,0.0640117,-0.0078571,-0.0641975,-0.00615813,0.997898,-0.0063824,
0.997682,-0.0202129,0.0644916,-0.00792252,-0.0646801,-0.00619792,0.997866,-0.00643004,
0.997647,-0.0203632,0.0649714,-0.00798803,-0.0651627,-0.00623762,0.997834,-0.00647768,
0.997612,-0.0205135,0.0654511,-0.00805363,-0.0656453,-0.00627721,0.997802,-0.0065253,
0.997577,-0.0206638,0.0659309,-0.00811933,-0.0661279,-0.00631671,0.99777,-0.00657292,
0.997542,-0.0208141,0.0664106,-0.00818513,-0.0666105,-0.00635612,0.997737,-0.00662053,
0.997506,-0.0209644,0.0668902,-0.00825101,-0.0670931,-0.00639542,0.997704,-0.00666813,
0.99747,-0.0211147,0.0673699,-0.00831699,-0.0675757,-0.00643463,0.997671,-0.00671572,
0.997434,-0.0212649,0.0678495,-0.00838307,-0.0680582,-0.00647373,0.997637,-0.0067633,
0.997397,-0.0214151,0.0683291,-0.00844923,-0.0685408,-0.00651275,0.997604,-0.00681088,
0.99736,-0.0215654,0.0688087,-0.00851549,-0.0690233,-0.00655166,0.99757,-0.00685845,
0.997323,-0.0217156,0.0692882,-0.00858185,-0.0695059,-0.00659047,0.997536,-0.00690601,
0.997286,-0.0218658,0.0697677,-0.0086483,-0.0699884,-0.00662919,0.997502,-0.00695356,
0.997249,-0.022016,0.0702472,-0.00871484,-0.070471,-0.00666781,0.997467,-0.0070011,
0.997211,-0.0221662,0.0707266,-0.00878147,-0.0709535,-0.00670634,0.997432,-0.00704863,
0.997173,-0.0223163,0.0712061,-0.0088482,-0.071436,-0.00674476,0.997397,-0.00709616,
0.997134,-0.0224665,0.0716854,-0.00891502,-0.0719185,-0.00678309,0.997362,-0.00714368,
0.997096,-0.0226166,0.0721648,-0.00898194,-0.072401,-0.00682132,0.997326,-0.00719119,
0.997057,-0.0227667,0.0726441,-0.00904895,-0.0728835,-0.00685945,0.997291,-0.00723868,
0.997018,-0.0229169,0.0731234,-0.00911605,-0.073366,-0.00689749,0.997255,-0.00728618,
0.996979,-0.023067,0.0736027,-0.00918325,-0.0738484,-0.00693542,0.997218,-0.00733366,
0.996939,-0.023217,0.0740819,-0.00925054,-0.0743309,-0.00697326,0.997182,-0.00738113,
0.996899,-0.0233671,0.0745611,-0.00931792,-0.0748133,-0.007011,0.997145,-0.00742859,
0.996859,-0.0235172,0.0750403,-0.00938539,-0.0752958,-0.00704865,0.997108,-0.00747605,
0.996819,-0.0236672,0.0755195,-0.00945296,-0.0757782,-0.00708619,0.997071,-0.0075235,
0.996778,-0.0238173,0.0759986,-0.00952063,-0.0762606,-0.00712364,0.997034,-0.00757093,
0.996737,-0.0239673,0.0764777,-0.00958838,-0.076743,-0.00716099,0.996996,-0.00761836,
0.996696,-0.0241173,0.0769567,-0.00965623,-0.0772254,-0.00719824,0.996958,-0.00766578,
0.996655,-0.0242673,0.0774358,-0.00972417,-0.0777078,-0.0072354,0.99692,-0.00771319,
0.996613,-0.0244173,0.0779147,-0.00979221,-0.0781902,-0.00727245,0.996882,-0.00776059,
0.996571,-0.0245672,0.0783937,-0.00986034,-0.0786726,-0.00730941,0.996843,-0.00780798,
0.996529,-0.0247172,0.0788726,-0.00992856,-0.0791549,-0.00734627,0.996804,-0.00785536,
0.996486,-0.0248671,0.0793515,-0.00999688,-0.0796373,-0.00738304,0.996765,-0.00790273,
0.996444,-0.025017,0.0798304,-0.0100653,-0.0801196,-0.0074197,0.996726,-0.00795009,
0.996401,-0.025167,0.0803092,-0.0101338,-0.0806019,-0.00745627,0.996686,-0.00799744,
0.996357,-0.0253168,0.080788,-0.0102024,-0.0810843,-0.00749274,0.996647,-0.00804478,
0.996314,-0.0254667,0.0812668,-0.0102711,-0.0815666,-0.00752911,0.996607,-0.00809212,
0.99627,-0.0256166,0.0817456,-0.0103399,-0.0820488,-0.00756539,0.996566,-0.00813944,
0.996226,-0.0257664,0.0822243,-0.0104087,-0.0825311,-0.00760157,0.996526,-0.00818675,
0.996182,-0.0259163,0.0827029,-0.0104777,-0.0830134,-0.00763764,0.996485,-0.00823405,
0.996138,-0.0260661,0.0831816,-0.0105468,-0.0834957,-0.00767363,0.996444,-0.00828135,
0.996093,-0.0262159,0.0836602,-0.0106159,-0.0839779,-0.00770951,0.996403,-0.00832863,
0.996048,-0.0263657,0.0841388,-0.0106851,-0.0844601,-0.00774529,0.996362,-0.0083759,
0.996003,-0.0265155,0.0846173,-0.0107545,-0.0849424,-0.00778098,0.99632,-0.00842316,
0.995957,-0.0266652,0.0850958,-0.0108239,-0.0854246,-0.00781657,0.996278,-0.00847041,
0.995911,-0.026815,0.0855743,-0.0108934,-0.0859068,-0.00785206,0.996236,-0.00851766,
0.995865,-0.0269647,0.0860527,-0.0109631,-0.0863889,-0.00788746,0.996193,-0.00856489,
0.995819,-0.0271144,0.0865311,-0.0110328,-0.0868711,-0.00792275,0.996151,-0.00861211,
0.995772,-0.0272641,0.0870095,-0.0111026,-0.0873533,-0.00795795,0.996108,-0.00865932,
0.995726,-0.0274138,0.0874879,-0.0111725,-0.0878354,-0.00799305,0.996065,-0.00870652,
0.995679,-0.0275635,0.0879662,-0.0112425,-0.0883176,-0.00802805,0.996022,-0.00875371,
0.995631,-0.0277132,0.0884444,-0.0113125,-0.0887997,-0.00806296,0.995978,-0.00880089,
0.995584,-0.0278628,0.0889227,-0.0113827,-0.0892818,-0.00809776,0.995934,-0.00884805,
0.995536,-0.0280124,0.0894009,-0.011453,-0.0897639,-0.00813247,0.99589,-0.00889521,
0.995488,-0.028162,0.0898791,-0.0115233,-0.0902459,-0.00816708,0.995846,-0.00894236,
0.995439,-0.0283116,0.0903572,-0.0115938,-0.090728,-0.0082016,0.995801,-0.00898949,
0.995391,-0.0284612,0.0908353,-0.0116643,-0.0912101,-0.00823601,0.995757,-0.00903662,
0.995342,-0.0286107,0.0913134,-0.011735,-0.0916921,-0.00827033,0.995712,-0.00908373,
0.995293,-0.0287603,0.0917914,-0.0118057,-0.0921741,-0.00830455,0.995666,-0.00913083,
0.995243,-0.0289098,0.0922694,-0.0118765,-0.0926561,-0.00833867,0.995621,-0.00917792,
0.995194,-0.0290593,0.0927474,-0.0119474,-0.0931381,-0.00837269,0.995575,-0.009225,
0.995144,-0.0292088,0.0932253,-0.0120184,-0.0936201,-0.00840662,0.995529,-0.00927207,
0.995094,-0.0293583,0.0937032,-0.0120895,-0.0941021,-0.00844044,0.995483,-0.00931913,
0.995043,-0.0295077,0.094181,-0.0121607,-0.094584,-0.00847417,0.995437,-0.00936618,
0.994993,-0.0296572,0.0946588,-0.012232,-0.095066,-0.00850781,0.99539,-0.00941321,
0.994942,-0.0298066,0.0951366,-0.0123034,-0.0955479,-0.00854134,0.995343,-0.00946023,
0.994891,-0.029956,0.0956144,-0.0123749,-0.0960298,-0.00857477,0.995296,-0.00950725,
0.994839,-0.0301054,0.0960921,-0.0124464,-0.0965117,-0.00860811,0.995249,-0.00955425,
0.994788,-0.0302548,0.0965698,-0.0125181,-0.0969936,-0.00864135,0.995201,-0.00960123,
0.994736,-0.0304041,0.0970474,-0.0125898,-0.0974754,-0.00867449,0.995153,-0.00964821,
0.994683,-0.0305535,0.097525,-0.0126617,-0.0979573,-0.00870754,0.995105,-0.00969518,
0.994631,-0.0307028,0.0980026,-0.0127336,-0.0984391,-0.00874048,0.995057,-0.00974213,
0.994578,-0.0308521,0.0984801,-0.0128056,-0.0989209,-0.00877333,0.995008,-0.00978907,
0.994525,-0.0310014,0.0989576,-0.0128777,-0.0994027,-0.00880608,0.99496,-0.009836,
0.994472,-0.0311507,0.0994351,-0.01295,-0.0998845,-0.00883873,0.994911,-0.00988292,
0.994419,-0.0312999,0.0999125,-0.0130223,-0.100366,-0.00887128,0.994861,-0.00992982,
0.994365,-0.0314492,0.10039,-0.0130946,-0.100848,-0.00890374,0.994812,-0.00997672,
0.994311,-0.0315984,0.100867,-0.0131671,-0.10133,-0.0089361,0.994762,-0.0100236,
0.994257,-0.0317476,0.101345,-0.0132397,-0.101811,-0.00896835,0.994712,-0.0100705,
0.994202,-0.0318968,0.101822,-0.0133124,-0.102293,-0.00900052,0.994662,-0.0101173,
0.994147,-0.0320459,0.102299,-0.0133851,-0.102775,-0.00903258,0.994612,-0.0101642,
0.994092,-0.0321951,0.102776,-0.013458,-0.103256,-0.00906454,0.994561,-0.010211,
0.994037,-0.0323442,0.103253,-0.0135309,-0.103738,-0.00909641,0.99451,-0.0102578,
0.993981,-0.0324933,0.10373,-0.013604,-0.10422,-0.00912818,0.994459,-0.0103046,
0.993926,-0.0326424,0.104208,-0.0136771,-0.104701,-0.00915985,0.994408,-0.0103514,
0.99387,-0.0327914,0.104685,-0.0137503,-0.105183,-0.00919142,0.994356,-0.0103982,
0.993813,-0.0329405,0.105162,-0.0138236,-0.105665,-0.0092229,0.994304,-0.010445,
0.993757,-0.0330895,0.105639,-0.013897,-0.106146,-0.00925428,0.994252,-0.0104917,
0.9937,-0.0332385,0.106115,-0.0139705,-0.106628,-0.00928556,0.9942,-0.0105385,
0.993643,-0.0333875,0.106592,-0.0140441,-0.107109,-0.00931674,0.994147,-0.0105852,
0.993586,-0.0335365,0.107069,-0.0141178,-0.107591,-0.00934782,0.994094,-0.0106319,
0.993528,-0.0336855,0.107546,-0.0141916,-0.108072,-0.0093788,0.994041,-0.0106786,
0.99347,-0.0338344,0.108023,-0.0142654,-0.108554,-0.00940969,0.993988,-0.0107253,
0.993412,-0.0339833,0.1085,-0.0143394,-0.109035,-0.00944048,0.993935,-0.010772,
0.993354,-0.0341322,0.108976,-0.0144134,-0.109516,-0.00947117,0.993881,-0.0108187,
0.993295,-0.0342811,0.109453,-0.0144876,-0.109998,-0.00950176,0.993827,-0.0108653,
0.993236,-0.03443,0.109929,-0.0145618,-0.110479,-0.00953226,0.993773,-0.010912,
0.993177,-0.0345788,0.110406,-0.0146361,-0.110961,-0.00956265,0.993718,-0.0109586,
0.993118,-0.0347276,0.110883,-0.0147105,-0.111442,-0.00959295,0.993664,-0.0110052,
0.993058,-0.0348764,0.111359,-0.014785,-0.111923,-0.00962315,0.993609,-0.0110518,
0.992998,-0.0350252,0.111836,-0.0148596,-0.112405,-0.00965325,0.993554,-0.0110984,
0.992938,-0.035174,0.112312,-0.0149343,-0.112886,-0.00968325,0.993498,-0.0111449,
0.992878,-0.0353227,0.112788,-0.0150091,-0.113367,-0.00971316,0.993443,-0.0111915,
0.992817,-0.0354714,0.113265,-0.015084,-0.113848,-0.00974297,0.993387,-0.0112381,
0.992756,-0.0356201,0.113741,-0.0151589,-0.11433,-0.00977268,0.993331,-0.0112846,
0.992695,-0.0357688,0.114217,-0.015234,-0.114811,-0.00980229,0.993274,-0.0113311,
0.992633,-0.0359175,0.114693,-0.0153091,-0.115292,-0.0098318,0.993218,-0.0113776,
0.992572,-0.0360661,0.11517,-0.0153844,-0.115773,-0.00986122,0.993161,-0.0114241,
0.99251,-0.0362147,0.115646,-0.0154597,-0.116254,-0.00989053,0.993104,-0.0114706,
0.992448,-0.0363633,0.116122,-0.0155351,-0.116736,-0.00991975,0.993047,-0.011517,
0.992385,-0.0365119,0.116598,-0.0156106,-0.117217,-0.00994887,0.992989,-0.0115635,
0.992322,-0.0366605,0.117074,-0.0156862,-0.117698,-0.00997789,0.992931,-0.0116099,
0.992259,-0.036809,0.11755,-0.0157619,-0.118179,-0.0100068,0.992873,-0.0116563,
0.992196,-0.0369575,0.118026,-0.0158377,-0.11866,-0.0100356,0.992815,-0.0117027,
0.992133,-0.037106,0.118502,-0.0159136,-0.119141,-0.0100644,0.992757,-0.0117491,
0.992069,-0.0372545,0.118977,-0.0159896,-0.119622,-0.010093,0.992698,-0.0117955,
0.992005,-0.0374029,0.119453,-0.0160656,-0.120103,-0.0101215,0.992639,-0.0118419,
0.991941,-0.0375514,0.119929,-0.0161418,-0.120584,-0.01015,0.99258,-0.0118882,
0.991876,-0.0376998,0.120405,-0.016218,-0.121065,-0.0101783,0.992521,-0.0119345,
0.991811,-0.0378482,0.12088,-0.0162943,-0.121546,-0.0102065,0.992461,-0.0119809,
0.991746,-0.0379965,0.121356,-0.0163708,-0.122027,-0.0102347,0.992401,-0.0120272,
0.991681,-0.0381449,0.121831,-0.0164473,-0.122508,-0.0102627,0.992341,-0.0120735,
0.991616,-0.0382932,0.122307,-0.0165239,-0.122988,-0.0102907,0.992281,-0.0121197,
0.99155,-0.0384415,0.122782,-0.0166006,-0.123469,-0.0103185,0.99222,-0.012166,
0.991484,-0.0385898,0.123258,-0.0166774,-0.12395,-0.0103463,0.992159,-0.0122122,
0.991418,-0.038738,0.123733,-0.0167542,-0.124431,-0.0103739,0.992098,-0.0122585,
0.991351,-0.0388863,0.124209,-0.0168312,-0.124912,-0.0104015,0.992037,-0.0123047,
0.991284,-0.0390345,0.124684,-0.0169083,-0.125392,-0.0104289,0.991976,-0.0123509,
0.991217,-0.0391827,0.125159,-0.0169854,-0.125873,-0.0104563,0.991914,-0.0123971,
0.99115,-0.0393308,0.125635,-0.0170627,-0.126354,-0.0104835,0.991852,-0.0124432,
0.991082,-0.039479,0.12611,-0.01714,-0.126834,-0.0105107,0.99179,-0.0124894,
0.991014,-0.0396271,0.126585,-0.0172174,-0.127315,-0.0105377,0.991727,-0.0125355,
0.990946,-0.0397752,0.12706,-0.0172949,-0.127796,-0.0105647,0.991664,-0.0125817,
0.990878,-0.0399233,0.127535,-0.0173725,-0.128276,-0.0105916,0.991602,-0.0126278,
0.990809,-0.0400713,0.12801,-0.0174502,-0.128757,-0.0106183,0.991538,-0.0126739,
0.990741,-0.0402194,0.128485,-0.017528,-0.129237,-0.010645,0.991475,-0.0127199,
0.990671,-0.0403674,0.12896,-0.0176059,-0.129718,-0.0106716,0.991411,-0.012766,
0.990602,-0.0405154,0.129435,-0.0176839,-0.130198,-0.010698,0.991347,-0.012812,
0.990532,-0.0406633,0.12991,-0.0177619,-0.130679,-0.0107244,0.991283,-0.0128581,
0.990463,-0.0408113,0.130384,-0.0178401,-0.131159,-0.0107507,0.991219,-0.0129041,
0.990392,-0.0409592,0.130859,-0.0179183,-0.13164,-0.0107768,0.991154,-0.0129501,
